No.,Channel Name,Receive Frequency,Transmit Frequency,Channel Type,Transmit Power,Band Width,CTCSS/DCS Decode,CTCSS/DCS Encode,Contact,Contact Call Type,Contact TG/DMR ID,Radio ID,Busy Lock/TX Permit,Squelch Mode,Optional Signal,DTMF ID,2Tone ID,5Tone ID,PTT ID,Color Code,Slot,CH Scan List,Receive Group List,TX Prohibit,Reverse,Simplex TDMA,TDMA Adaptive,Encryption Type,Digital Encryption,Call Confirmation,Talk Around,Work Alone,Custom CTCSS,2TONE Decode,Ranging,Through Mode,APRS Report,APRS Report Channel
398,DB0DDS-TS2,439.85000,430.45000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
399,DB0DEL-TS2,439.92500,430.52500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
400,DB0DES-TS2,439.55000,431.95000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
401,DB0DIF-TS2,438.30000,430.70000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
402,DB0DIL-TS2,438.36250,430.76250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
403,DB0DLR-TS2,439.48750,431.88750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
404,DB0DMB-TS2,438.32500,430.72500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
405,DB0DON-TS2,438.57500,430.97500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
406,DB0DOS-TS2,438.40000,430.80000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
407,DB0DOS-TS2,439.87500,430.47500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
408,DB0DQ-TS2,438.10000,438.10000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
409,DB0DRI-TS2,438.43750,430.83750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
410,DB0DWL-TS2,439.92500,430.52500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
411,DB0DY-TS2,438.20000,430.60000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
412,DB0EAT-TS2,438.40000,446.00000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
413,DB0EB-TS2,438.51250,430.91250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
414,DB0EBA-TS2,438.77500,431.17500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
415,DB0EEE-TS2,438.55000,430.95000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
416,DB0EG-TS2,439.48750,431.88750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
417,DB0EHS-TS2,439.45000,431.85000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
418,DB0EIF-TS2,438.50000,430.90000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
419,DB0END-TS2,439.27500,431.67500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
420,DB0END-TS2,439.27500,431.67500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
421,DB0ERB-TS2,438.53750,430.93750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
422,DB0ERZ-TS2,439.46250,431.86250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
423,DB0ESS-TS2,438.61250,431.01250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
424,DB0ESW-TS2,439.05000,431.45000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
425,DB0EWB-TS2,439.17500,446.77500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
426,DB0FA-TS2,438.71250,431.11250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
427,DB0FAA-TS2,439.48750,431.88750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
428,DB0FDA-TS2,438.42500,430.82500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
429,DB0FEU-TS2,439.57500,431.97500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
430,DB0FHA-TS2,439.01250,431.41250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
431,DB0FLW-TS2,439.53750,431.93750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
432,DB0FMS-TS2,439.33750,431.73750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
433,DB0FSG-TS2,439.93750,430.53750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
434,DB0FTC-TS2,438.25000,430.65000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
435,DB0FTN-TS2,439.88750,449.28750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
436,DB0FTS-TS2,438.53750,430.93750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
437,DB0FUE-TS2,439.85000,430.45000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
438,DB0GER-TS2,438.30000,430.70000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
439,DB0GIS-TS2,438.37500,430.77500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
440,DB0GK-TS2,438.83750,431.23750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
441,DB0GL-TS2,438.87500,431.27500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
442,DB0GOE-TS2,438.70000,431.10000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
443,DB0GTH-TS2,438.30000,430.70000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
444,DB0GV-TS2,438.02500,438.02500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
445,DB0HAA-TS2,439.82500,430.42500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
446,DB0HAL-TS2,438.51250,430.91250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
447,DB0HAT-TS2,438.35000,430.75000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
448,DB0HBP-TS2,439.85000,430.45000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
449,DB0HCC-TS2,438.57500,430.97500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
450,DB0HDH-TS2,438.42500,430.82500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
451,DB0HEI-TS2,438.33750,430.73750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
452,DB0HEL-TS2,439.07500,431.47500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
453,DB0HER-TS2,438.32500,430.72500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
454,DB0HEW-TS2,438.55000,430.95000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
455,DB0HFD-TS2,439.01250,431.41250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
456,DB0HGW-TS2,438.30000,430.70000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
457,DB0HHG-TS2,439.25000,431.65000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
458,DB0HHH-TS2,438.62500,431.02500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
459,DB0HHO-TS2,439.52500,431.92500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
460,DB0HI-TS2,439.41250,431.81250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
461,DB0HKN-TS2,438.30000,430.70000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
462,DB0HM-TS2,439.95000,430.55000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
463,DB0HOB-TS2,439.90000,430.50000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
464,DB0HOL-TS2,438.91250,431.31250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
465,DB0HPA-TS2,439.51250,431.91250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
466,DB0HRC-TS2,439.48750,431.88750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
467,DB0HSK-TS2,438.81250,431.21250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
468,DB0HTV-TS2,439.42500,431.82500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
469,DB0HX-TS2,439.81250,430.41250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
470,DB0HZG-TS2,438.58750,430.98750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
471,DB0IGA-TS2,439.82500,430.42500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
472,DB0II-TS2,439.31250,431.71250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
473,DB0IL-TS2,438.42500,430.82500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
474,DB0INS-TS2,438.35000,430.75000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
475,DB0IUK-TS2,438.33750,430.73750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
476,DB0IUZ-TS2,438.25000,430.65000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
477,DB0JSF-TS2,439.95000,430.55000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
478,DB0JUI-TS2,439.27500,431.67500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
479,DB0KH-TS2,439.95000,430.55000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
480,DB0KLI-TS2,438.66250,431.06250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
481,DB0KRE-TS2,438.38750,430.78750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
482,DB0KT-TS2,439.86250,430.46250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
483,DB0KUA-TS2,438.52500,430.92500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
484,DB0LAM-TS2,439.47500,431.87500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
485,DB0LBB-TS2,438.60000,431.00000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
486,DB0LBG-TS2,438.33750,430.73750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
487,DB0LC-TS2,439.37500,431.77500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
488,DB0LDK-TS2,438.47500,430.87500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
489,DB0LE-TS2,439.57500,431.97500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
490,DB0LE-TS2,439.57500,431.97500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
491,DB0LHR-TS2,438.55000,430.95000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
